Age,Gender,Weight,Height,Activity,Goal,Meal,Description,Calories,Protein,Fat,Fiber
44,Female,75,190,Very active,Weight Gain,Breakfast,"CANDIES,NESTLE,CRUNCH BAR&DSSRT TOPPING",500,5.0,26.0,1.899999976
44,Female,75,190,Very active,Weight Gain,Breakfast,"CHEESE,MEXICAN,BLEND,RED FAT",282,24.69,19.4,0.0
44,Female,75,190,Very active,Weight Gain,Lunch,"SAUCE,RTS,PEPPER OR HOT",11,0.51,0.37,0.300000012
44,Female,75,190,Very active,Weight Gain,Lunch,"CAMPBELL SOUP COMPANY,FRANCO-AMERICAN SLOW RST TURKEY GRAVY",42,1.69,0.85,0.0
44,Female,75,190,Very active,Weight Gain,Dinner,"BF,RND,OUTSIDE RND,BTTM RND,STEAK,LN & FAT,0"" FAT,CHOIC,RAW",150,21.24,6.59,0.0
44,Female,75,190,Very active,Weight Gain,Dinner,SILK VANILLA SOY YOGURT (FAMILY SIZE),79,2.64,1.76,0.400000006
37,Female,64,170,Lightly active,Maintain Weight,Breakfast,"PORK,CURED,HAM -- H2O ADDED,SLCE,BNE-IN,LN & FAT,HTD,PAN-BRL",166,20.8,8.73,0.0
37,Female,64,170,Lightly active,Maintain Weight,Breakfast,"WINGED BNS,MATURE SEEDS,CKD,BLD,W/SALT",147,10.62,5.84,0.0
37,Female,64,170,Lightly active,Maintain Weight,Lunch,"EGG,WHL,CKD,POACHED",142,12.53,9.9,0.0
37,Female,64,170,Lightly active,Maintain Weight,Lunch,"CEREALS RTE,RICE,PUFFED,PRESWEETENED,FRUIT FLAV,SINGLE BRAND",401,3.6,3.9,0.699999988
37,Female,64,170,Lightly active,Maintain Weight,Dinner,"PORK,CURED,HAM,SHANK,BONE-IN,LN & FAT,UNHTD",177,21.61,9.85,0.0
37,Female,64,170,Lightly active,Maintain Weight,Dinner,"CATFISH,CHANNEL,FARMED,RAW",135,15.55,7.59,0.0
58,Male,83,181,Sedentary,Maintain Weight,Breakfast,"CANDIES,CHOC COVERED,DIETETIC OR LO CAL",593,12.26,43.27,3.599999905
58,Male,83,181,Sedentary,Maintain Weight,Breakfast,"Snacks, tortilla chips, ranch-flavor",501,7.19,24.63,4.0
58,Male,83,181,Sedentary,Maintain Weight,Lunch,"CANDIES,REESE'S BITES",521,11.34,29.85,3.099999905
58,Male,83,181,Sedentary,Maintain Weight,Lunch,"APRICOTS,DRIED,SULFURED,UNCKD",241,3.39,0.51,7.300000191
58,Male,83,181,Sedentary,Maintain Weight,Dinner,"CAMPBELL'S CHUNKY SOUPS,SPLIT PEA 'N' HAM SOUP",69,4.9,1.02,1.600000024
58,Male,83,181,Sedentary,Maintain Weight,Dinner,"BEEF,FLANK,LN,0"" FAT,CHOIC,RAW",149,21.72,6.29,0.0
54,Female,57,170,Very active,Weight Gain,Breakfast,"PIGEON PEAS (RED GM),MATURE SEEDS,RAW",343,21.7,1.49,15.0
54,Female,57,170,Very active,Weight Gain,Breakfast,"SAUCE,TOMATO CHILI SAU,BTLD,NO SALT,LO NA",104,2.5,0.3,0.5
54,Female,57,170,Very active,Weight Gain,Lunch,"BEEF,RND,BTTM RND,LN&FAT,0""FAT,ALL GRDS,CKD,RSTD",187,27.42,7.72,0.0
54,Female,57,170,Very active,Weight Gain,Lunch,"PEPPERS,SWT,GRN,FREEZE-DRIED",314,17.9,3.0,21.29999924
54,Female,57,170,Very active,Weight Gain,Dinner,"CANDIES,MARSHMALLOWS",318,1.8,0.2,0.100000001
54,Female,57,170,Very active,Weight Gain,Dinner,"SPICES,BAY LEAF",313,7.61,8.36,26.29999924
41,Male,54,167,Sedentary,Fat Loss,Breakfast,"TURKEY,PORK,&BF SAUSAGE,RED FAT,SMOKED",240,18.6,16.8,0.0
41,Male,54,167,Sedentary,Fat Loss,Breakfast,"CEREALS RTE,USDA CMDTY CORN & RICE (INCLUDES ALL  BRANDS)",378,6.06,1.08,1.399999976
41,Male,54,167,Sedentary,Fat Loss,Lunch,"ARCHWAY Home Style Cookies, Cookies Jar Hermits",390,5.28,9.77,1.799999952
41,Male,54,167,Sedentary,Fat Loss,Lunch,"WHEAT FLR,WHITE (INDUSTRIAL),10% PROT,UNBLEACHED,ENR",366,9.71,1.48,2.400000095
41,Male,54,167,Sedentary,Fat Loss,Dinner,"CHICKEN,WING,FRZ,GLAZED,BARBECUE FLAV",211,19.67,12.67,0.600000024
41,Male,54,167,Sedentary,Fat Loss,Dinner,"BREAD, WHEAT, TSTD",313,12.96,4.27,4.699999809
55,Male,66,189,Lightly active,Weight Gain,Breakfast,"BABYFOOD,VEG,PEAS,STR",50,3.27,0.43,2.0
55,Male,66,189,Lightly active,Weight Gain,Breakfast,VEGETARIAN FILLETS,290,23.0,18.0,6.099999905
55,Male,66,189,Lightly active,Weight Gain,Lunch,"CARBONATED BEV,SPRITE,LEMON-LIME,WO/ CAFFEINE",40,0.05,0.02,0.0
55,Male,66,189,Lightly active,Weight Gain,Lunch,"CHICKEN,BROILERS OR FRYERS,BACK,MEAT&SKN,CKD,FRIED,FLR",331,27.79,20.74,0.0
55,Male,66,189,Lightly active,Weight Gain,Dinner,"FISH,SALMON,KING,CHINOOK,SMOKED & CND (ALASKA NATIVE)",150,23.2,5.9,0.0
55,Male,66,189,Lightly active,Weight Gain,Dinner,"ICE CREAMS,BREYERS,ALL NAT LT VANILLA",162,4.84,4.59,0.200000003
20,Female,71,190,Moderately active,Fat Loss,Breakfast,"SOUP,TOMATO BISQUE,CND,PREP W/ EQ VOLUME H2O",50,0.92,1.02,0.200000003
20,Female,71,190,Moderately active,Fat Loss,Breakfast,"PORK,FRSH,VAR MEATS&BY-PRODUCTS,TAIL,CKD,SIMMRD",396,17.0,35.8,0.0
20,Female,71,190,Moderately active,Fat Loss,Lunch,"BEEF,TENDERLOIN,LN,0""FAT,ALL GRDS,CKD,BRLD",193,28.51,7.86,0.0
20,Female,71,190,Moderately active,Fat Loss,Lunch,"FAST FOODS,HAMBURGER; SINGLE,LRG PATTY; W/ CONDMNT & VEG",235,11.85,12.55,0.0
20,Female,71,190,Moderately active,Fat Loss,Dinner,"ICE CREAMS,BREYERS,NO SUGAR ADDED,VANILLA FUDGE TWIRL",153,3.53,5.68,0.800000012
20,Female,71,190,Moderately active,Fat Loss,Dinner,"SOUP,CRM OF POTATO,CND,PREP W/ EQ VOLUME H2O",30,0.72,0.97,0.200000003
35,Male,68,161,Very active,Maintain Weight,Breakfast,"BEEF,RIB,SML END (RIBS 10-12),LN,0""FAT,ALL GRDS,CKD,BRLD",193,29.41,7.53,0.0
35,Male,68,161,Very active,Maintain Weight,Breakfast,"LEAVENING AGENTS,BAKING SODA",0,0.0,0.0,0.0
35,Male,68,161,Very active,Maintain Weight,Lunch,"TOMATOES,RED,RIPE,CND,STWD",26,0.91,0.19,1.0
35,Male,68,161,Very active,Maintain Weight,Lunch,"PEANUT BUTTER,SMOOTH STYLE,WO/SALT",588,25.09,50.39,6.0
35,Male,68,161,Very active,Maintain Weight,Dinner,"FAST FD,PIZZA CHAIN,14"" PIZZA,CHS TOPPING,THIN CRUST",304,14.17,15.68,2.0
35,Male,68,161,Very active,Maintain Weight,Dinner,"PEANUT FLOUR,DEFATTED",327,52.2,0.55,15.80000019
55,Male,76,157,Very active,Fat Loss,Breakfast,"SALAD DRSNG,COLESLAW DRSNG,RED FAT",329,0.0,20.0,0.400000006
55,Male,76,157,Very active,Fat Loss,Breakfast,"CEREALS RTE,KELLOGG,KELLOGG'S STRAWBERRY MINI-WHEATS",335,9.1,2.0,9.699999809
55,Male,76,157,Very active,Fat Loss,Lunch,"SISYMBRIUM SP. SEEDS,WHL,DRIED",318,12.14,4.6,0.0
55,Male,76,157,Very active,Fat Loss,Lunch,"RICE CAKES,BROWN RICE,PLN",387,8.2,2.8,4.199999809
55,Male,76,157,Very active,Fat Loss,Dinner,"TURMERIC,GROUND",354,7.83,9.88,21.10000038
55,Male,76,157,Very active,Fat Loss,Dinner,"HYACINTH BNS,MATURE SEEDS,CKD,BLD,W/SALT",117,8.14,0.58,0.0
32,Female,84,186,Sedentary,Maintain Weight,Breakfast,"POKEBERRY SHOOTS,(POKE),CKD,BLD,DRND,WO/SALT",20,2.3,0.4,1.5
32,Female,84,186,Sedentary,Maintain Weight,Breakfast,"PORK,FRSH,LOIN,COUNTRY-STYLE RIBS,LN&FAT,CKD,RSTD",328,23.4,25.34,0.0
32,Female,84,186,Sedentary,Maintain Weight,Lunch,TURKEY BREAST MEAT,104,17.07,1.66,0.5
32,Female,84,186,Sedentary,Maintain Weight,Lunch,"CONTINEN MILL, KRUSTEAZ Almd Poppyseed Muff Mix, Art Fla,dry",418,5.6,10.3,1.700000048
32,Female,84,186,Sedentary,Maintain Weight,Dinner,"NOODLES,JAPANESE,SOBA,CKD",99,5.06,0.1,0.0
32,Female,84,186,Sedentary,Maintain Weight,Dinner,"CEREALS RTE,KELLOGG,KELLOGG'S LOFAT GRANOLA WO/ RAISINS",387,8.0,5.2,6.099999905
47,Female,49,175,Moderately active,Weight Gain,Breakfast,"PIE,COCNT CUSTARD,COMMLY PREP",260,5.9,13.2,1.799999952
47,Female,49,175,Moderately active,Weight Gain,Breakfast,"CEREALS RTE,MALT-O-MEAL,PUFFED RICE CRL",401,7.8,0.97,1.0
47,Female,49,175,Moderately active,Weight Gain,Lunch,"MCDONALD'S,ENG MUFFIN",285,9.26,7.87,2.599999905
47,Female,49,175,Moderately active,Weight Gain,Lunch,"SALAMI,COOKED,TURKEY",168,19.3,9.21,0.100000001
47,Female,49,175,Moderately active,Weight Gain,Dinner,"SHRIMP,MIXED SPECIES,RAW",106,20.31,1.73,0.0
47,Female,49,175,Moderately active,Weight Gain,Dinner,"BEANS,KIDNEY,CALIFORNIA RED,MATURE SEEDS,CKD,BLD,W/SALT",124,9.13,0.09,9.300000191
32,Male,90,190,Sedentary,Weight Gain,Breakfast,"OSCAR MAYER,HEAD CHEESE",185,15.7,13.5,0.0
32,Male,90,190,Sedentary,Weight Gain,Breakfast,"OKRA,CKD,BLD,DRND,W/SALT",22,1.87,0.21,2.5
32,Male,90,190,Sedentary,Weight Gain,Lunch,"CERLS,QUAKER,INST GRIT PRDCT W/ RDEYE GRVY&IMITN HAM BIT,DRY",346,9.93,1.75,4.599999905
32,Male,90,190,Sedentary,Weight Gain,Lunch,"PORK,CURED,HAM,STEAK,BNLESS,EX LN,UNHTD",122,19.56,4.25,0.0
32,Male,90,190,Sedentary,Weight Gain,Dinner,"OIL,VEG,CORN,INDUSTRIAL & RTL,ALLPURP SALAD OR COOKING",884,0.0,100.0,0.0
32,Male,90,190,Sedentary,Weight Gain,Dinner,"FAST FOODS,HAMBURGER; SINGLE,REG PATTY; PLN",295,14.74,11.24,1.200000048
45,Female,53,169,Very active,Maintain Weight,Breakfast,"CAMPBELL SOUP COMPANY,PACE,LIME & GARLIC CHUNKY SALSA",38,0.0,0.0,3.099999905
45,Female,53,169,Very active,Maintain Weight,Breakfast,"Soup, Swanson chickne broth",4,0.54,0.17,0.0
45,Female,53,169,Very active,Maintain Weight,Lunch,"POTATOES,BLD,CKD IN SKN,SKN,WO/SALT",78,2.86,0.1,3.299999952
45,Female,53,169,Very active,Maintain Weight,Lunch,"PIZZA HUT 12"" CHS PIZZA,THICK CRUST",280,11.73,12.56,1.700000048
45,Female,53,169,Very active,Maintain Weight,Dinner,"CEREALS RTE,QUAKER,CRISPY CORN PUFFS CRL",376,7.23,2.88,4.300000191
45,Female,53,169,Very active,Maintain Weight,Dinner,"KELLOGG,KELLOGG'S LOFAT POP TARTS,FRSTD BROWN SUGAR CINN",376,4.7,5.5,1.200000048
39,Male,75,185,Lightly active,Weight Gain,Breakfast,"PECANS,DRY RSTD,WO/SALT",710,9.5,74.27,9.399999619
39,Male,75,185,Lightly active,Weight Gain,Breakfast,"TURKEY,YOUNG TOM,MEAT&SKN&GIBLETS&NECK,CKD,RSTD",199,27.97,8.81,0.0
39,Male,75,185,Lightly active,Weight Gain,Lunch,"CARL BUDDIG,SMOKED SLICED TURKEY,LT&DK MEAT",160,17.5,9.1,0.0
39,Male,75,185,Lightly active,Weight Gain,Lunch,"PORK,FRSH,LOIN,CNTR RIB (CHOPS OR ROASTS),BNLESS,LN,RAW",152,21.8,6.48,0.0
39,Male,75,185,Lightly active,Weight Gain,Dinner,"CRACKERS,MATZO,EGG&ONION",391,10.0,3.9,5.0
39,Male,75,185,Lightly active,Weight Gain,Dinner,"CEREALS,FARINA,UNENR,DRY",369,10.6,0.5,1.899999976
41,Male,72,153,Moderately active,Maintain Weight,Breakfast,"ORANGES,RAW,ALL COMM VAR",47,0.94,0.12,2.400000095
41,Male,72,153,Moderately active,Maintain Weight,Breakfast,"BABYFOOD,CRL,MXD,PREP W/WHL MILK",113,4.8,3.5,1.299999952
41,Male,72,153,Moderately active,Maintain Weight,Lunch,"MACKEREL,PACIFIC&JACK,MXD SP,RAW",158,20.07,7.89,0.0
41,Male,72,153,Moderately active,Maintain Weight,Lunch,"CAMPBEL,CAMPBELL'S SEL GOLD LABEL SOUPS,CREAMY",82,2.04,3.67,1.600000024
41,Male,72,153,Moderately active,Maintain Weight,Dinner,ACORN STEW (APACHE),95,6.81,3.47,0.699999988
41,Male,72,153,Moderately active,Maintain Weight,Dinner,"CHEESE,PAST PROCESS,CHEDDAR OR AMERICAN,LO NA",375,22.2,31.19,0.0
60,Male,66,159,Moderately active,Weight Gain,Breakfast,"CEREALS RTE,GENERAL MILLS,FRSTD CHEERIOS",393,7.14,3.57,4.300000191
60,Male,66,159,Moderately active,Weight Gain,Breakfast,"SOUP,VEG BF,DRY,MIX,PREP W/ H2O",21,1.16,0.44,0.300000012
60,Male,66,159,Moderately active,Weight Gain,Lunch,"CRANBERRY SAU,CND,SWTND",151,0.2,0.15,1.0
60,Male,66,159,Moderately active,Weight Gain,Lunch,"CHICKEN,BROILERS OR FRYERS,LT MEAT,MEAT ONLY,CKD,FRIED",192,32.82,5.54,0.0
60,Male,66,159,Moderately active,Weight Gain,Dinner,"INF FORMULA,MEAD JOHNSON,LOFENALAC,W/ IRON,PDR,NOT RECON",462,15.0,18.0,0.0
60,Male,66,159,Moderately active,Weight Gain,Dinner,"BALSAM-PEAR (BITTER GOURD),PODS,CKD,BLD,DRND,W/SALT",19,0.84,0.18,2.0
30,Female,89,174,Very active,Maintain Weight,Breakfast,"PISTACHIO NUTS,DRY RSTD,WO/SALT",571,21.35,45.97,10.30000019
30,Female,89,174,Very active,Maintain Weight,Breakfast,"PORK,FRSH,ENHCED,SHLDR,(BOSTON BUTT),BLDE (STKS),LN,CKD,BRSD",227,27.58,12.14,0.0
30,Female,89,174,Very active,Maintain Weight,Lunch,"BEANS,CHILI,BARBECUE,RANCH STYLE,CKD",97,5.0,1.0,4.199999809
30,Female,89,174,Very active,Maintain Weight,Lunch,"APPLES,DRIED,SULFURED,STWD,WO/ SUGAR",57,0.22,0.07,2.0
30,Female,89,174,Very active,Maintain Weight,Dinner,"PIZZA HUT 12"" CHS PIZZA,THIN 'N CRISPY CRUST",303,15.29,14.1,1.600000024
30,Female,89,174,Very active,Maintain Weight,Dinner,"FRANKFURTER,BF,PORK,& TURKEY,FAT FREE",109,12.5,1.59,0.0
28,Male,84,178,Sedentary,Fat Loss,Breakfast,"PORK,CURED,HAM,WHL,LN,RSTD",157,25.05,5.5,0.0
28,Male,84,178,Sedentary,Fat Loss,Breakfast,"CAMPBELL SOUP,PREGO PASTA,MUSHRM & GRLIC ITAL SAU,RTS",77,1.54,1.54,2.299999952
28,Male,84,178,Sedentary,Fat Loss,Lunch,"BEEF,RND,BTTM RND,LN & FAT,1/8"" FAT,SEL,CKD,BRSD",240,32.67,11.19,0.0
28,Male,84,178,Sedentary,Fat Loss,Lunch,"VEAL,SHLDR,BLADE,LN,RAW",113,19.64,3.26,0.0
28,Male,84,178,Sedentary,Fat Loss,Dinner,"BEEF,TENDERLOIN,LN & FAT,1/8"" FAT,ALL GRDS,CKD,BRLD",267,26.46,17.12,0.0
28,Male,84,178,Sedentary,Fat Loss,Dinner,"CHICKEN,BROILERS OR FRYERS,NECK,MEAT&SKN,CKD SIMMRD",247,19.61,18.1,0.0
21,Male,80,166,Sedentary,Weight Gain,Breakfast,"MARGARINE,MARGARINE-LIKE VEG OIL SPRD,67-70% FAT,TUB",606,0.07,68.29,0.0
21,Male,80,166,Sedentary,Weight Gain,Breakfast,"BACON,MEATLESS",310,10.68,29.52,2.599999905
21,Male,80,166,Sedentary,Weight Gain,Lunch,"GINGER,GROUND",347,9.12,5.95,12.5
21,Male,80,166,Sedentary,Weight Gain,Lunch,"TURKEY,PORK,&BF SAUSAGE,RED FAT,SMOKED",240,18.6,16.8,0.0
21,Male,80,166,Sedentary,Weight Gain,Dinner,"CEREALS RTE,UNCLE SAM CRL",431,15.98,11.6,20.29999924
21,Male,80,166,Sedentary,Weight Gain,Dinner,"OSCAR MAYER,SMOKIES SAUSAGE LITTLE CHS (PORK,TURKEY)",315,13.5,28.2,0.0
28,Male,60,190,Moderately active,Weight Gain,Breakfast,VEGETARIAN MEATLOAF OR PATTIES,197,21.0,9.0,4.599999905
28,Male,60,190,Moderately active,Weight Gain,Breakfast,"PUDDINGS,COCNT CRM,DRY MIX,REG,PREP W/ WHL MILK",114,3.0,3.8,0.200000003
28,Male,60,190,Moderately active,Weight Gain,Lunch,"VEGETABLES,MXD,FRZ,CKD,BLD,DRND,W/SALT",60,2.86,0.15,4.400000095
28,Male,60,190,Moderately active,Weight Gain,Lunch,"CEREALS,CREAM OF WHEAT,INST,DRY",366,10.6,1.4,3.299999952
28,Male,60,190,Moderately active,Weight Gain,Dinner,"BABYFOOD,FRUIT,APPLSAUC&PNAPPL,JR",39,0.1,0.1,1.5
28,Male,60,190,Moderately active,Weight Gain,Dinner,"BF,RIB,EYE,SML END (RIB 10-12),LN & FT,0"" FAT,CHOIC,CKD,BRLD",265,26.58,16.76,0.0
54,Male,51,155,Lightly active,Fat Loss,Breakfast,"CEREALS,FARINA,ENR,CKD W/ H2O,W/ SALT",48,1.42,0.07,0.300000012
54,Male,51,155,Lightly active,Fat Loss,Breakfast,"LAMB,DOM,COMP OF RTL CUTS,LN&FAT,1/4""FAT,CHOIC,RAW",267,16.88,21.59,0.0
54,Male,51,155,Lightly active,Fat Loss,Lunch,"HORSERADISH-TREE,PODS,CKD,BLD,DRND,W/SALT",36,2.09,0.19,4.199999809
54,Male,51,155,Lightly active,Fat Loss,Lunch,"CAMPBELL SOUP COMPANY,PACE,SALSA VERDE",47,0.0,1.56,0.0
54,Male,51,155,Lightly active,Fat Loss,Dinner,"ALCOHOLIC BEV,WINE,COOKING",50,0.5,0.0,0.0
54,Male,51,155,Lightly active,Fat Loss,Dinner,"MILLET,RAW",378,11.02,4.22,8.5
54,Female,86,171,Moderately active,Weight Gain,Breakfast,"USDA COMMODITY,SALSA",36,1.5,0.2,1.399999976
54,Female,86,171,Moderately active,Weight Gain,Breakfast,"LAMB,AUS,IMP,FRSH,LOIN,LN,1/8""FAT,RAW",146,21.0,6.24,0.0
54,Female,86,171,Moderately active,Weight Gain,Lunch,"CANDIES,MASTERFOODS USA,MILKY WAY CARAMELS. DK CHOC COVERED",458,3.82,20.42,2.799999952
54,Female,86,171,Moderately active,Weight Gain,Lunch,"BEEF,CARCASS,LN&FAT,CHOIC,RAW",291,17.32,24.05,0.0
54,Female,86,171,Moderately active,Weight Gain,Dinner,"YOGURT,FRUIT,LOFAT,11 GRAMS PROT PER 8 OZ",105,4.86,1.41,0.0
54,Female,86,171,Moderately active,Weight Gain,Dinner,"PICNIC LOAF,PORK,BEEF",232,14.92,16.64,0.0
18,Female,80,176,Lightly active,Weight Gain,Breakfast,"CANDIES,MILK CHOC,W/RICE CRL",511,7.64,29.37,3.299999952
18,Female,80,176,Lightly active,Weight Gain,Breakfast,"BEEF,RND,TIP RND,LN&FAT,1/8""FAT,SEL,CKD,RSTD",210,27.63,10.24,0.0
18,Female,80,176,Lightly active,Weight Gain,Lunch,"SPAGHETTI W/ MEAT SAU,FRZ ENTREE",90,5.05,1.01,1.799999952
18,Female,80,176,Lightly active,Weight Gain,Lunch,"MILK,INDIAN BUFFALO,FLUID",97,3.75,6.89,0.0
18,Female,80,176,Lightly active,Weight Gain,Dinner,"JELLYFISH,DRIED,SALTED",36,5.5,1.4,0.0
18,Female,80,176,Lightly active,Weight Gain,Dinner,"PORK,CURED,HAM & H2O PRDCT,SLICE,BNLESS,LN & FAT,HTD,PAN-BRL",124,15.08,5.13,0.0
19,Female,71,181,Very active,Maintain Weight,Breakfast,"BREAD,RICE BRAN,TOASTED",264,9.7,5.0,5.300000191
19,Female,71,181,Very active,Maintain Weight,Breakfast,"SYRUPS,TABLE BLENDS,PANCAKE,RED-CAL",165,0.0,0.0,0.0
19,Female,71,181,Very active,Maintain Weight,Lunch,"BABYFOOD,FRUIT,PEACHES,STR",65,0.94,0.33,1.299999952
19,Female,71,181,Very active,Maintain Weight,Lunch,"CANDIES,NESTLE,BUTTERFINGER BAR",459,5.4,18.9,2.0
19,Female,71,181,Very active,Maintain Weight,Dinner,"BEANS,NAVY,MATURE SEEDS,SPROUTED,CKD,BLD,DRND,WO/SALT",78,7.07,0.81,0.0
19,Female,71,181,Very active,Maintain Weight,Dinner,"SOUP,HOT & SOUR,CHINESE RESTAURANT",39,2.58,1.21,0.0
33,Female,54,158,Very active,Fat Loss,Breakfast,"LOTUS ROOT,RAW",74,2.6,0.1,4.900000095
33,Female,54,158,Very active,Fat Loss,Breakfast,"CRANBERRY,LO BUSH OR LINGENBERRY,RAW (ALASKA NATIVE)",55,0.4,0.5,0.0
33,Female,54,158,Very active,Fat Loss,Lunch,"RICE CAKES,BROWN RICE,BUCKWHEAT",380,9.0,3.5,3.799999952
33,Female,54,158,Very active,Fat Loss,Lunch,MACARONI & CHS LOAF  CHICK  PORK & BF,228,11.76,14.96,0.0
33,Female,54,158,Very active,Fat Loss,Dinner,"GAME MEAT,BISON,RIBEYE,LN,1"" STEAK,CKD,BRLD",177,29.45,5.67,0.0
33,Female,54,158,Very active,Fat Loss,Dinner,"PIE CRUST,STANDARD-TYPE,PREP FROM RECIPE,UNBAKED",469,5.7,30.8,3.400000095
54,Female,71,183,Lightly active,Maintain Weight,Breakfast,"WATER,BTLD,NON-CARBONATED,NAYA",0,0.0,0.0,0.0
54,Female,71,183,Lightly active,Maintain Weight,Breakfast,"MCDONALD'S,PREMIUM GRILLED CHICK CLUB SNDWCH",221,17.19,8.05,1.200000048
54,Female,71,183,Lightly active,Maintain Weight,Lunch,"CORN,SWT,YEL,FRZ,KRNLS,CUT OFF COB,BLD,DRND,W/SALT",79,2.55,0.67,2.400000095
54,Female,71,183,Lightly active,Maintain Weight,Lunch,"WAXGOURD,(CHINESE PRESERVING MELON),RAW",13,0.4,0.2,2.900000095
54,Female,71,183,Lightly active,Maintain Weight,Dinner,"COWPEAS,CATJANG,MATURE SEEDS,CKD,BLD,W/SALT",117,8.13,0.71,3.599999905
54,Female,71,183,Lightly active,Maintain Weight,Dinner,"CAMPBELL'S CHNKY,HEALTHY REQUST MICROWAVBL ,CHICK NODLE SOUP",45,2.86,1.22,0.400000006
35,Female,82,170,Sedentary,Maintain Weight,Breakfast,"JUTE,POTHERB,CKD,BLD,DRND,WO/SALT",37,3.68,0.2,2.0
35,Female,82,170,Sedentary,Maintain Weight,Breakfast,"HERRING,ATLANTIC,KIPPERED",217,24.58,12.37,0.0
35,Female,82,170,Sedentary,Maintain Weight,Lunch,"SALAD DRSNG,SESAME SD DRSNG,REG",443,3.1,45.2,1.0
35,Female,82,170,Sedentary,Maintain Weight,Lunch,"TURNIP GRNS,CKD,BLD,DRND,WO/SALT",20,1.14,0.23,3.5
35,Female,82,170,Sedentary,Maintain Weight,Dinner,"CAMPBELL SOUP COMPANY,PACE,SALSA VERDE",47,0.0,1.56,0.0
35,Female,82,170,Sedentary,Maintain Weight,Dinner,"HODGSON MILL,WHL WHEAT MACARONI&CHS DINNER,DRY MIX",376,14.1,4.7,7.599999905
25,Male,65,175,Very active,Maintain Weight,Breakfast,"TURKEY,FRYER-ROASTERS,BREAST,MEAT ONLY,RAW",111,24.6,0.65,0.0
25,Male,65,175,Very active,Maintain Weight,Breakfast,"CANDIES,TWIZZLERS STRAWBERRY TWISTS CANDY",350,2.56,2.32,0.0
25,Male,65,175,Very active,Maintain Weight,Lunch,"STRAWBERRIES,RAW",32,0.67,0.3,2.0
25,Male,65,175,Very active,Maintain Weight,Lunch,"PRETZELS,SOFT,UNSALTED",338,8.2,3.1,1.700000048
25,Male,65,175,Very active,Maintain Weight,Dinner,"PORK,FRSH,LOIN,WHL,LN,CKD,RSTD",209,28.62,9.63,0.0
25,Male,65,175,Very active,Maintain Weight,Dinner,"MCDONALD'S,CHICK MCNUGGETS",291,14.97,18.07,0.800000012
21,Female,69,174,Sedentary,Weight Gain,Breakfast,"CARBONATED BEV,PEPPER-TYPE,CONTAINS CAFFEINE",41,0.0,0.1,0.0
21,Female,69,174,Sedentary,Weight Gain,Breakfast,"BABYFOOD,CRL,BARLEY,PREP W/WHL MILK",111,4.6,3.3,0.0
21,Female,69,174,Sedentary,Weight Gain,Lunch,"TOMATOES,ORANGE,RAW",16,1.16,0.19,0.899999976
21,Female,69,174,Sedentary,Weight Gain,Lunch,"ARROWHEAD,RAW",99,5.33,0.29,0.0
21,Female,69,174,Sedentary,Weight Gain,Dinner,"BOYSENBERRIES,CND,HVY SYRUP",88,0.99,0.12,2.599999905
21,Female,69,174,Sedentary,Weight Gain,Dinner,"LOUIS RICH,FRANKS (TURKEY & CHICK CHEESE)",201,12.7,14.5,0.0
30,Female,87,162,Lightly active,Maintain Weight,Breakfast,"CHEESE,GOAT,SEMISOFT TYPE",364,21.58,29.84,0.0
30,Female,87,162,Lightly active,Maintain Weight,Breakfast,"TUNA,WHITE,CND IN OIL,WO/SALT,DRND SOL",186,26.53,8.08,0.0
30,Female,87,162,Lightly active,Maintain Weight,Lunch,"VEAL,SHLDR,ARM,LN&FAT,CKD,BRSD",236,33.63,10.24,0.0
30,Female,87,162,Lightly active,Maintain Weight,Lunch,"PIE,CHERRY,PREP FROM RECIPE",270,2.8,12.2,0.0
30,Female,87,162,Lightly active,Maintain Weight,Dinner,"BOLOGNA,BF",311,10.27,28.19,0.0
30,Female,87,162,Lightly active,Maintain Weight,Dinner,"BABYFOOD,VEG,MIX VEG STR",36,1.2,0.5,1.5
38,Male,90,156,Sedentary,Fat Loss,Breakfast,"PATE DE FOIE GRAS,CND (GOOSE LIVER PATE),SMOKED",462,11.4,43.84,0.0
38,Male,90,156,Sedentary,Fat Loss,Breakfast,"CEREALS,QUAKER,INST OATMEAL,FRENCH VANILLA,PREP W/ BOIL H2O",102,2.41,1.31,1.799999952
38,Male,90,156,Sedentary,Fat Loss,Lunch,"PASSION-FRUIT JUC,PURPLE,RAW",51,0.39,0.05,0.200000003
38,Male,90,156,Sedentary,Fat Loss,Lunch,"SUCCOTASH,(CORN&LIMAS),FRZ,CKD,BLD,DRND,WO/SALT",93,4.31,0.89,4.099999905
38,Male,90,156,Sedentary,Fat Loss,Dinner,"CREAM SUB,LIQ,W/LAURIC ACID OIL&NA CASEINATE",136,1.0,9.97,0.0
38,Male,90,156,Sedentary,Fat Loss,Dinner,"SOUP,OYSTER STEW,CND,PREP W/ EQ VOLUME H2O",24,0.87,1.59,0.0
46,Female,80,189,Moderately active,Weight Gain,Breakfast,"CRANBERRY JUC COCKTAIL,FRZ CONC,PREP W/ H2O",47,0.01,0.0,0.0
46,Female,80,189,Moderately active,Weight Gain,Breakfast,"BISCUITS,PLN OR BTTRMLK,REFR DOUGH,HIGHER FAT,BKD",352,7.38,15.09,0.899999976
